,Date,EPS,Cons.,Cons..1,Surprise,Revs,Ticker,Market Cap,Sector,BeforeOpen,NormDate
15,2011-04-28,0.1,$0.09,$672.45M,0.01,$665M,AMKR,"278,508.15",Information Technology,False,2011-04-29
16,2011-02-09,0.2,$0.26,$735.85M,-0.06,$750.6M,AMKR,"278,508.15",Information Technology,False,2011-02-10
5,2013-07-30,0.18,$0.18,$116.12M,0.0,$115.9M,XXIA,"277,766.40",Information Technology,False,2013-07-31
6,2013-04-30,0.25,$0.22,$122.18M,0.03,$122.8M,XXIA,"277,766.40",Information Technology,False,2013-05-01
7,2013-02-06,0.24,$0.23,$123.37M,0.01,$124.1M,XXIA,"277,766.40",Information Technology,False,2013-02-07
8,2012-10-24,0.2,$0.20,$106.7M,0.0,$109.6M,XXIA,"277,766.40",Information Technology,False,2012-10-25
9,2012-07-26,0.18,$0.16,$90.08M,0.02,$92.3M,XXIA,"277,766.40",Information Technology,False,2012-07-27
10,2012-04-19,0.15,$0.14,$83.47M,0.01,$85.6M,XXIA,"277,766.40",Information Technology,False,2012-04-20
11,2012-02-02,0.18,$0.17,$83.24M,0.01,$83.7M,XXIA,"277,766.40",Information Technology,False,2012-02-03
12,2011-10-20,0.16,$0.12,$76.52M,0.04,$77.3M,XXIA,"277,766.40",Information Technology,False,2011-10-21
13,2011-07-21,0.08,$0.08,$67.97M,0.0,$69M,XXIA,"277,766.40",Information Technology,False,2011-07-22
14,2011-04-21,0.16,$0.14,$78.93M,0.02,$78.5M,XXIA,"277,766.40",Information Technology,False,2011-04-25
4,2013-11-04,0.0,-$0.07,$111.83M,0.07,$132.6M,IPXL,"277,573.50",Health Care,True,2013-11-04
5,2013-08-08,0.08,$0.04,$120.75M,0.04,$129.63M,IPXL,"277,573.50",Health Care,True,2013-08-08
6,2013-05-01,0.37,$0.21,$128.85M,0.16,$148.5M,IPXL,"277,573.50",Health Care,True,2013-05-01
7,2013-02-25,0.23,$0.19,$127.03M,0.04,$141.1M,IPXL,"277,573.50",Health Care,True,2013-02-25
8,2012-10-30,0.48,$0.49,$160.76M,-0.01,$145.6M,IPXL,"277,573.50",Health Care,True,2012-10-30
9,2012-07-31,0.6,$0.44,$162.03M,0.16,$166.5M,IPXL,"277,573.50",Health Care,True,2012-07-31
10,2012-05-01,0.52,$0.49,$163.74M,0.03,$123.3M,IPXL,"277,573.50",Health Care,True,2012-05-01
11,2012-02-28,0.33,$0.22,$128.51M,0.11,$158.6M,IPXL,"277,573.50",Health Care,True,2012-02-28
12,2011-11-01,0.3,$0.23,$128.17M,0.07,$119.8M,IPXL,"277,573.50",Health Care,True,2011-11-01
13,2011-08-02,0.22,$0.19,$110.94M,0.03,$125.9M,IPXL,"277,573.50",Health Care,True,2011-08-02
14,2011-05-03,0.24,$0.15,$100.21M,0.09,$108.7M,IPXL,"277,573.50",Health Care,True,2011-05-03
15,2011-02-24,0.23,$0.23,$112.57M,0.0,$99.1M,IPXL,"277,573.50",Health Care,True,2011-02-24
2,2013-05-13,-0.43,-$0.28,$28.77M,-0.15,$17.27M,NAT,"273,602.56",Energy,True,2013-05-13
4,2013-11-04,0.49,$0.55,$1.23B,-0.06,$1.03B,TPC,"273,253.60",Industrials,False,2013-11-05
5,2013-08-09,0.32,$0.37,$1.07B,-0.05,$1.05B,TPC,"273,253.60",Industrials,False,2013-08-12
6,2013-05-01,0.31,$0.24,$963.16M,0.07,$993M,TPC,"273,253.60",Industrials,False,2013-05-02
7,2013-02-21,0.66,$0.67,$1.15B,-0.01,$1.11B,TPC,"273,253.60",Industrials,False,2013-02-22
8,2012-11-01,0.54,$0.47,$1.15B,0.07,$1.1B,TPC,"273,253.60",Industrials,False,2012-11-02
9,2012-08-06,0.16,$0.37,$1.08B,-0.21,$985.3M,TPC,"273,253.60",Industrials,False,2012-08-07
10,2012-05-04,0.08,$0.42,$1.1B,-0.34,$912.5M,TPC,"273,253.60",Industrials,False,2012-05-07
11,2012-03-01,0.5,$0.75,$1.17B,-0.25,$1.12B,TPC,"273,253.60",Industrials,False,2012-03-02
12,2011-11-03,0.74,$0.74,$1.14B,0.0,$1.2B,TPC,"273,253.60",Industrials,False,2011-11-04
13,2011-08-04,0.41,$0.43,$801.85M,-0.02,$819.9M,TPC,"273,253.60",Industrials,False,2011-08-05
14,2011-05-05,0.14,$0.40,$808.05M,-0.26,$615.3M,TPC,"273,253.60",Industrials,False,2011-05-06
15,2011-02-24,0.4,$0.47,$728.54M,-0.07,$688M,TPC,"273,253.60",Industrials,False,2011-02-25
4,2013-10-31,0.14,$0.14,$241.02M,0.0,$232.6M,FCH,"272,438.34",Real Estate,True,2013-10-31
6,2013-04-30,-0.01,-$0.01,$219.02M,0.0,$220.7M,FCH,"272,438.34",Real Estate,True,2013-04-30
7,2013-02-19,0.01,-$0.03,$215.87M,0.04,$222.17M,FCH,"272,438.34",Real Estate,True,2013-02-19
11,2012-02-29,0.03,$0.01,$235.11M,0.02,$232.69M,FCH,"272,438.34",Real Estate,True,2012-02-29
12,2011-11-01,0.05,$0.05,$251.81M,0.0,$245.52M,FCH,"272,438.34",Real Estate,True,2011-11-01
13,2011-08-02,0.13,$0.16,$267.54M,-0.03,$257.37M,FCH,"272,438.34",Real Estate,True,2011-08-02
14,2011-04-25,-0.02,-$0.04,$236.76M,0.02,$235.33M,FCH,"272,438.34",Real Estate,True,2011-04-25
15,2011-02-24,-0.04,-$0.08,$232.26M,0.04,$232.18M,FCH,"272,438.34",Real Estate,True,2011-02-24
4,2013-10-30,0.0,$0.00,$15.23M,0.0,$16.1M,MDXG,"271,790.64",Health Care,True,2013-10-30
5,2013-07-31,0.01,-$0.01,$12.94M,0.02,$13.51M,MDXG,"271,790.64",Health Care,True,2013-07-31
4,2013-10-16,0.63,$0.61,$90.25M,0.02,$92.96M,BMI,"271,384.50",Information Technology,True,2013-10-16
5,2013-07-18,0.44,$0.53,$86M,-0.09,$88.3M,BMI,"271,384.50",Information Technology,True,2013-07-18
6,2013-04-16,0.2,$0.50,$79.79M,-0.3,$71.81M,BMI,"271,384.50",Information Technology,True,2013-04-16
7,2013-02-06,0.39,$0.44,$75.55M,-0.05,$74.32M,BMI,"271,384.50",Information Technology,True,2013-02-06
8,2012-10-16,0.62,$0.48,$80.54M,0.14,$87.13M,BMI,"271,384.50",Information Technology,True,2012-10-16
9,2012-07-19,0.52,$0.54,$86.87M,-0.02,$81.97M,BMI,"271,384.50",Information Technology,True,2012-07-19
10,2012-04-18,0.39,$0.26,$69.81M,0.13,$76.2M,BMI,"271,384.50",Information Technology,True,2012-04-18
12,2011-10-17,0.46,$0.55,$76.69M,-0.09,$69.7M,BMI,"271,384.50",Information Technology,True,2011-10-17
13,2011-07-20,0.52,$0.46,$72.7M,0.06,$75.1M,BMI,"271,384.50",Information Technology,True,2011-07-20
14,2011-04-18,0.22,$0.44,$68.84M,-0.22,$57.4M,BMI,"271,384.50",Information Technology,True,2011-04-18
15,2011-02-07,0.42,$0.42,$66.28M,0.0,$64.8M,BMI,"271,384.50",Information Technology,True,2011-02-07
5,2013-08-07,0.78,$0.79,$1.99B,-0.01,$2.25B,DK,"271,451.86",Energy,False,2013-08-08
6,2013-05-08,1.28,$1.14,$2.01B,0.14,$2.32B,DK,"271,451.86",Energy,False,2013-05-09
7,2013-03-07,1.06,$1.00,$1.31B,0.06,$2.19B,DK,"271,451.86",Energy,False,2013-03-08
8,2012-11-07,1.67,$1.54,$2.06B,0.13,$2.24B,DK,"271,451.86",Energy,False,2012-11-08
9,2012-08-08,1.17,$1.03,$1.49B,0.14,$2.13B,DK,"271,451.86",Energy,False,2012-08-09
10,2012-05-03,0.79,$0.61,$1.43B,0.18,$2.17B,DK,"271,451.86",Energy,False,2012-05-04
11,2012-03-07,-0.07,-$0.16,$1.24B,0.09,$2B,DK,"271,451.86",Energy,False,2012-03-08
12,2011-11-02,1.52,$1.59,$709.36M,-0.07,$2.21B,DK,"271,451.86",Energy,False,2011-11-03
13,2011-08-03,0.8,$0.69,$1.22B,0.11,$1.85B,DK,"271,451.86",Energy,False,2011-08-04
14,2011-05-04,0.31,$0.23,$566.74M,0.08,$1.14B,DK,"271,451.86",Energy,False,2011-05-05
15,2011-03-09,-0.14,-$0.15,$539.33M,0.01,$989.5M,DK,"271,451.86",Energy,False,2011-03-10
4,2013-11-07,0.56,$0.68,$233.21M,-0.12,$229.3M,ENSG,"269,212.97",Health Care,False,2013-11-08
5,2013-08-07,0.61,$0.68,$227.7M,-0.07,$220.1M,ENSG,"269,212.97",Health Care,False,2013-08-08
6,2013-05-01,0.65,$0.68,$224.16M,-0.03,$218.2M,ENSG,"269,212.97",Health Care,False,2013-05-02
7,2013-02-13,0.61,$0.64,$214.34M,-0.03,$211M,ENSG,"269,212.97",Health Care,False,2013-02-14
8,2012-11-07,0.6,$0.61,$211.12M,-0.01,$207.15M,ENSG,"269,212.97",Health Care,False,2012-11-08
9,2012-08-01,0.67,$0.59,$206.63M,0.08,$204.31M,ENSG,"269,212.97",Health Care,False,2012-08-02
10,2012-05-02,0.61,$0.56,$203.02M,0.05,$202.2M,ENSG,"269,212.97",Health Care,False,2012-05-03
11,2012-02-15,0.48,$0.46,$202.52M,0.02,$192.66M,ENSG,"269,212.97",Health Care,False,2012-02-16
12,2011-11-02,0.62,$0.61,$199.15M,0.01,$196.3M,ENSG,"269,212.97",Health Care,False,2011-11-03
13,2011-08-03,0.61,$0.58,$189.05M,0.03,$186.3M,ENSG,"269,212.97",Health Care,False,2011-08-04
15,2011-02-16,0.55,$0.46,$164.93M,0.09,$172.8M,ENSG,"269,212.97",Health Care,False,2011-02-17
4,2013-10-23,0.25,$0.22,$471.24M,0.03,$491.1M,RES,"269,589.75",Energy,True,2013-10-23
5,2013-07-24,0.19,$0.19,$441.5M,0.0,$457.6M,RES,"269,589.75",Energy,True,2013-07-24
6,2013-04-24,0.16,$0.25,$472.35M,-0.09,$425.8M,RES,"269,589.75",Energy,True,2013-04-24
7,2013-01-23,0.26,$0.24,$453.83M,0.02,$482.8M,RES,"269,589.75",Energy,True,2013-01-23
8,2012-10-24,0.3,$0.28,$489.32M,0.02,$472.4M,RES,"269,589.75",Energy,True,2012-10-24
9,2012-07-25,0.33,$0.30,$501M,0.03,$500M,RES,"269,589.75",Energy,True,2012-07-25
10,2012-04-25,0.37,$0.36,$508.58M,0.01,$502.56M,RES,"269,589.75",Energy,True,2012-04-25
11,2012-01-25,0.51,$0.63,$534.32M,-0.12,$482.78M,RES,"269,589.75",Energy,True,2012-01-25
12,2011-10-26,0.57,$0.57,$490.31M,0.0,$502.24M,RES,"269,589.75",Energy,True,2011-10-26
13,2011-07-27,0.5,$0.49,$406.47M,0.01,$443.03M,RES,"269,589.75",Energy,True,2011-07-27
14,2011-04-27,0.45,$0.42,$387.75M,0.03,$381.76M,RES,"269,589.75",Energy,True,2011-04-27
15,2011-01-26,0.38,$0.35,$325.97M,0.03,$328.14M,RES,"269,589.75",Energy,True,2011-01-26
4,2013-10-28,0.15,$0.13,$81.3M,0.02,$85.4M,NTRI,"268,848.00",Consumer Discretionary,False,2013-10-29
5,2013-07-29,0.22,$0.19,$100.3M,0.03,$97.5M,NTRI,"268,848.00",Consumer Discretionary,False,2013-07-30
6,2013-05-01,0.0,-$0.06,$122M,0.06,$105.4M,NTRI,"268,848.00",Consumer Discretionary,False,2013-05-02
7,2013-03-05,-0.18,-$0.14,$63.85M,-0.04,$62.5M,NTRI,"268,848.00",Consumer Discretionary,False,2013-03-06
8,2012-11-09,0.16,$0.16,$91.5M,0.0,$81.3M,NTRI,"268,848.00",Consumer Discretionary,False,2012-11-12
9,2012-07-26,0.14,$0.32,$130.03M,-0.18,$124.6M,NTRI,"268,848.00",Consumer Discretionary,False,2012-07-27
10,2012-05-01,-0.16,-$0.08,$133.98M,-0.08,$128.5M,NTRI,"268,848.00",Consumer Discretionary,False,2012-05-02
11,2012-03-05,-0.04,-$0.02,$64.43M,-0.02,$66.9M,NTRI,"268,848.00",Consumer Discretionary,False,2012-03-06
12,2011-11-02,0.21,$0.24,$103.85M,-0.03,$85.6M,NTRI,"268,848.00",Consumer Discretionary,False,2011-11-03
13,2011-07-28,0.38,$0.29,$118.27M,0.09,$116.1M,NTRI,"268,848.00",Consumer Discretionary,False,2011-07-29
14,2011-04-27,-0.06,-$0.30,$126.33M,0.24,$132.7M,NTRI,"268,848.00",Consumer Discretionary,False,2011-04-28
15,2011-02-24,0.25,$0.25,$100.64M,0.0,$87.9M,NTRI,"268,848.00",Consumer Discretionary,False,2011-02-25
4,2013-11-05,0.45,$0.39,$646.7M,0.06,$674M,DNR,"267,869.12",Energy,True,2013-11-05
5,2013-08-06,0.41,$0.34,$637.51M,0.07,$645M,DNR,"267,869.12",Energy,True,2013-08-06
6,2013-05-02,0.33,$0.29,$532.14M,0.04,$583.1M,DNR,"267,869.12",Energy,True,2013-05-02
7,2013-02-21,0.36,$0.29,$573.8M,0.07,$609.2M,DNR,"267,869.12",Energy,True,2013-02-21
8,2012-11-06,0.33,$0.33,$602.97M,0.0,$600.37M,DNR,"267,869.12",Energy,True,2012-11-06
9,2012-08-02,0.35,$0.34,$611.26M,0.01,$597M,DNR,"267,869.12",Energy,True,2012-08-02
10,2012-05-03,0.41,$0.38,$621M,0.03,$645.12M,DNR,"267,869.12",Energy,True,2012-05-03
11,2012-02-23,0.45,$0.33,$579.1M,0.12,$617.26M,DNR,"267,869.12",Energy,True,2012-02-23
12,2011-11-03,0.37,$0.29,$550.21M,0.08,$576.5M,DNR,"267,869.12",Energy,True,2011-11-03
13,2011-05-05,0.26,$0.27,$503.26M,-0.01,$514.2M,DNR,"267,869.12",Energy,True,2011-05-05
14,2011-02-23,0.22,$0.19,$491.78M,0.03,$519.06M,DNR,"267,869.12",Energy,True,2011-02-23
3,2013-11-14,0.13,$0.04,$115.66M,0.09,$118.2M,BRKS,"266,545.86",Information Technology,False,2013-11-15
4,2013-08-08,0.02,$0.04,$121.84M,-0.02,$118.1M,BRKS,"266,545.86",Information Technology,False,2013-08-09
5,2013-01-31,-0.06,-$0.11,$90.73M,0.05,$98M,BRKS,"266,545.86",Information Technology,False,2013-02-01
6,2013-05-09,0.01,-$0.02,$107.03M,0.03,$116.6M,BRKS,"266,545.86",Information Technology,False,2013-05-10
7,2012-11-08,0.08,$0.03,$115.72M,0.05,$119.4M,BRKS,"266,545.86",Information Technology,False,2012-11-09
8,2012-05-10,0.14,$0.18,$136.26M,-0.04,$139.3M,BRKS,"266,545.86",Information Technology,False,2012-05-11
9,2012-08-09,0.14,$0.19,$143.3M,-0.05,$140.4M,BRKS,"266,545.86",Information Technology,False,2012-08-10
10,2012-02-09,0.06,$0.03,$121.55M,0.03,$120.2M,BRKS,"266,545.86",Information Technology,False,2012-02-10
11,2011-11-10,0.19,$0.27,$136.95M,-0.08,$103.95M,BRKS,"266,545.86",Information Technology,False,2011-11-11
12,2011-08-04,0.36,$0.36,$181.1M,0.0,$186.1M,BRKS,"266,545.86",Information Technology,False,2011-08-05
13,2011-05-05,0.41,$0.42,$190M,-0.01,$192.7M,BRKS,"266,545.86",Information Technology,False,2011-05-06
4,2013-10-29,0.23,$0.19,$61.6M,0.04,$60.7M,CYNO,"266,692.95",Health Care,True,2013-10-29
5,2013-07-31,0.29,$0.20,$46.96M,0.09,$50.1M,CYNO,"266,692.95",Health Care,True,2013-07-31
6,2013-04-30,0.12,$0.13,$38.51M,-0.01,$10.7M,CYNO,"266,692.95",Health Care,True,2013-04-30
7,2013-02-12,0.27,$0.23,$40.98M,0.04,$47.7M,CYNO,"266,692.95",Health Care,True,2013-02-12
8,2012-10-23,0.25,$0.12,$34.62M,0.13,$37.1M,CYNO,"266,692.95",Health Care,True,2012-10-23
9,2012-07-24,0.2,$0.10,$35.95M,0.1,$39.6M,CYNO,"266,692.95",Health Care,True,2012-07-24
10,2012-05-01,0.06,-$0.01,$31.89M,0.07,$34.2M,CYNO,"266,692.95",Health Care,True,2012-05-01
11,2012-02-14,0.08,$0.03,$33.52M,0.05,$34.1M,CYNO,"266,692.95",Health Care,True,2012-02-14
12,2011-10-25,-0.06,-$0.08,$26.87M,0.02,$28.3M,CYNO,"266,692.95",Health Care,True,2011-10-25
13,2011-07-26,-0.01,-$0.04,$24.85M,0.03,$26.3M,CYNO,"266,692.95",Health Care,True,2011-07-26
14,2011-05-03,-0.15,-$0.05,$20.73M,-0.1,$21.9M,CYNO,"266,692.95",Health Care,True,2011-05-03
15,2011-02-15,-0.06,-$0.03,$21.89M,-0.03,$22.3M,CYNO,"266,692.95",Health Care,True,2011-02-15
4,2013-10-21,0.38,$0.29,$218.11M,0.09,$220.12M,HLX,"266,451.68",Energy,False,2013-10-22
5,2013-07-22,0.26,$0.22,$226.12M,0.04,$232.2M,HLX,"266,451.68",Energy,False,2013-07-23
7,2013-02-20,0.23,$0.36,$205.4M,-0.13,$224.2M,HLX,"266,451.68",Energy,False,2013-02-21
8,2012-10-22,0.35,$0.40,$351.45M,-0.05,$336.23M,HLX,"266,451.68",Energy,False,2012-10-23
9,2012-04-22,0.62,$0.42,$343.89M,0.2,$407.93M,HLX,"266,451.68",Energy,False,2012-04-23
10,2012-02-22,0.16,$0.35,$330.87M,-0.19,$396.2M,HLX,"266,451.68",Energy,False,2012-02-23
11,2011-10-24,0.43,$0.42,$346.27M,0.01,$372.5M,HLX,"266,451.68",Energy,False,2011-10-25
12,2011-07-25,0.39,$0.19,$315.56M,0.2,$338.32M,HLX,"266,451.68",Energy,False,2011-07-26
13,2011-04-25,0.1,$0.09,$312.13M,0.01,$291.61M,HLX,"266,451.68",Energy,False,2011-04-26
11,2011-08-08,-0.4,-$0.33,$1M,-0.07,$1M,INSM,"265,497.81",Health Care,True,2011-08-08
12,2011-05-10,-0.85,-$0.32,$1.7M,-0.53,$1.6M,INSM,"265,497.81",Health Care,True,2011-05-10
4,2013-10-28,0.53,$0.46,$48.9M,0.07,$53.1M,ECOL,"264,231.00",Industrials,False,2013-10-29
5,2013-07-29,0.44,$0.37,$47.2M,0.07,$45.8M,ECOL,"264,231.00",Industrials,False,2013-07-30
6,2013-04-25,0.29,$0.25,$38.4M,0.04,$42.9M,ECOL,"264,231.00",Industrials,False,2013-04-26
7,2013-02-14,0.33,$0.31,$42.7M,0.02,$50.4M,ECOL,"264,231.00",Industrials,False,2013-02-15
8,2012-10-29,0.44,$0.28,$37.7M,0.16,$45.7M,ECOL,"264,231.00",Industrials,False,2012-10-30
9,2012-07-31,0.35,$0.22,$36.35M,0.13,$40M,ECOL,"264,231.00",Industrials,False,2012-08-01
10,2012-05-01,0.21,$0.17,$36.45M,0.04,$33M,ECOL,"264,231.00",Industrials,False,2012-05-02
11,2012-02-16,0.34,$0.24,$39.25M,0.1,$41.6M,ECOL,"264,231.00",Industrials,False,2012-02-17
12,2011-11-01,0.33,$0.28,$42.41M,0.05,$39.7M,ECOL,"264,231.00",Industrials,False,2011-11-02
13,2011-08-02,0.25,$0.19,$35.8M,0.06,$39.5M,ECOL,"264,231.00",Industrials,False,2011-08-03
14,2011-05-03,0.18,$0.16,$29.43M,0.02,$34.1M,ECOL,"264,231.00",Industrials,False,2011-05-04
15,2011-03-08,0.25,$0.12,$27.52M,0.13,$39.5M,ECOL,"264,231.00",Industrials,False,2011-03-09
1,2013-10-01,0.23,$0.36,$176.7M,-0.13,$174.31M,TISI,"264,563.25",Industrials,False,2013-10-02
2,2013-08-06,0.54,$0.54,$198.84M,0.0,$201.2M,TISI,"264,563.25",Industrials,False,2013-08-07
3,2013-04-02,0.01,$0.03,$152.3M,-0.02,$151M,TISI,"264,563.25",Industrials,False,2013-04-03
4,2013-01-07,0.66,$0.60,$182.7M,0.06,$201M,TISI,"264,563.25",Industrials,False,2013-01-08
5,2012-10-01,0.36,$0.39,$156.38M,-0.03,$161M,TISI,"264,563.25",Industrials,False,2012-10-02
6,2012-01-03,0.53,$0.49,$154.1M,0.04,$158.3M,TISI,"264,563.25",Industrials,False,2012-01-04
7,2012-07-31,0.71,$0.67,$178.65M,0.04,$187.85M,TISI,"264,563.25",Industrials,False,2012-08-01
8,2011-10-03,0.33,$0.25,$123.43M,0.08,$141.1M,TISI,"264,563.25",Industrials,False,2011-10-04
9,2011-07-26,0.53,$0.48,$146M,0.05,$161.56M,TISI,"264,563.25",Industrials,False,2011-07-27
10,2012-04-03,0.17,$0.18,$127.53M,-0.01,$136.5M,TISI,"264,563.25",Industrials,False,2012-04-04
11,2011-04-04,0.19,$0.18,$116.83M,0.01,$108.8M,TISI,"264,563.25",Industrials,False,2011-04-05
12,2011-01-04,0.43,$0.38,$130.53M,0.05,$133.1M,TISI,"264,563.25",Industrials,False,2011-01-05
3,2013-11-21,0.33,$0.32,$234.01M,0.01,$234.3M,WAIR,"263,818.50",Industrials,False,2013-11-22
4,2013-07-31,0.31,$0.31,$226.61M,0.0,$230.2M,WAIR,"263,818.50",Industrials,False,2013-08-01
5,2013-04-29,0.33,$0.27,$214M,0.06,$225.9M,WAIR,"263,818.50",Industrials,False,2013-04-30
6,2013-01-29,0.25,$0.27,$216.35M,-0.02,$211.2M,WAIR,"263,818.50",Industrials,False,2013-01-30
7,2012-11-13,0.29,$0.24,$201.58M,0.05,$212.2M,WAIR,"263,818.50",Industrials,False,2012-11-14
8,2012-07-31,0.24,$0.23,$188.12M,0.01,$189.3M,WAIR,"263,818.50",Industrials,False,2012-08-01
9,2012-05-07,0.22,$0.26,$191.8M,-0.04,$182.1M,WAIR,"263,818.50",Industrials,False,2012-05-08
10,2012-01-26,0.26,$0.23,$178.27M,0.03,$192.6M,WAIR,"263,818.50",Industrials,False,2012-01-27
11,2011-11-17,0.24,$0.22,$178.09M,0.02,$181.3M,WAIR,"263,818.50",Industrials,False,2011-11-18
3,2013-12-11,0.1,$0.11,$199.55M,-0.01,$197.5M,OXM,"263,894.67",Consumer Discretionary,False,2013-12-12
4,2013-09-10,1.01,$0.98,$243.5M,0.03,$235M,OXM,"263,894.67",Consumer Discretionary,False,2013-09-11
5,2013-06-11,0.82,$0.78,$236.87M,0.04,$234.2M,OXM,"263,894.67",Consumer Discretionary,False,2013-06-12
6,2013-04-02,0.65,$0.70,$228.64M,-0.05,$236.2M,OXM,"263,894.67",Consumer Discretionary,False,2013-04-03
7,2012-12-04,0.19,$0.21,$182.78M,-0.02,$181.4M,OXM,"263,894.67",Consumer Discretionary,False,2012-12-05
8,2012-08-29,0.65,$0.63,$205.04M,0.02,$206.9M,OXM,"263,894.67",Consumer Discretionary,False,2012-08-30
9,2012-06-05,1.12,$1.07,$230.56M,0.05,$231M,OXM,"263,894.67",Consumer Discretionary,False,2012-06-06
10,2012-03-27,0.61,$0.54,$192.3M,0.07,$199.7M,OXM,"263,894.67",Consumer Discretionary,False,2012-03-28
11,2011-12-06,0.16,$0.14,$164.92M,0.02,$170.3M,OXM,"263,894.67",Consumer Discretionary,False,2011-12-07
12,2011-08-31,0.57,$0.53,$178.06M,0.04,$180.6M,OXM,"263,894.67",Consumer Discretionary,False,2011-09-01
13,2011-06-07,1.07,$1.00,$208.77M,0.07,$208.3M,OXM,"263,894.67",Consumer Discretionary,False,2011-06-08
14,2011-03-29,0.32,$0.31,$154.84M,0.01,$157M,OXM,"263,894.67",Consumer Discretionary,False,2011-03-30
4,2013-11-07,0.45,$0.42,$117.13M,0.03,$126.1M,SSYS,"263,240.50",Information Technology,True,2013-11-07
5,2013-08-08,0.45,$0.44,$105.46M,0.01,$106.7M,SSYS,"263,240.50",Information Technology,True,2013-08-08
6,2013-05-13,0.43,$0.38,$98.07M,0.05,$98.2M,SSYS,"263,240.50",Information Technology,True,2013-05-13
7,2013-03-04,0.4,$0.38,$52.83M,0.02,$96.4M,SSYS,"263,240.50",Information Technology,True,2013-03-04
8,2012-11-02,0.4,$0.37,$48.88M,0.03,$49.7M,SSYS,"263,240.50",Information Technology,True,2012-11-02
9,2012-11-02,0.4,$0.37,$48.88M,0.03,$49.7M,SSYS,"263,240.50",Information Technology,True,2012-11-02
10,2012-08-01,0.32,$0.32,$46.4M,0.0,$49.4M,SSYS,"263,240.50",Information Technology,True,2012-08-01
11,2012-05-09,0.28,$0.27,$43.09M,0.01,$45M,SSYS,"263,240.50",Information Technology,True,2012-05-09
12,2012-02-07,0.31,$0.27,$41.99M,0.04,$43.6M,SSYS,"263,240.50",Information Technology,True,2012-02-07
13,2011-10-26,0.27,$0.21,$38.22M,0.06,$39.7M,SSYS,"263,240.50",Information Technology,True,2011-10-26
14,2011-07-27,0.23,$0.22,$39.14M,0.01,$37.6M,SSYS,"263,240.50",Information Technology,True,2011-07-27
15,2011-05-04,0.21,$0.18,$33.4M,0.03,$34.3M,SSYS,"263,240.50",Information Technology,True,2011-05-04
16,2011-02-09,0.21,$0.17,$32.4M,0.04,$33.8M,SSYS,"263,240.50",Information Technology,True,2011-02-09
4,2013-11-07,0.62,$0.55,$140.29M,0.07,$142.4M,UEIC,"262,903.00",Consumer Discretionary,False,2013-11-08
5,2013-08-08,0.47,$0.41,$127.04M,0.06,$136.1M,UEIC,"262,903.00",Consumer Discretionary,False,2013-08-09
6,2013-05-02,0.26,$0.22,$108.09M,0.04,$114.7M,UEIC,"262,903.00",Consumer Discretionary,False,2013-05-03
7,2013-02-21,0.42,$0.41,$116.28M,0.01,$117.8M,UEIC,"262,903.00",Consumer Discretionary,False,2013-02-22
8,2012-11-08,0.54,$0.52,$126M,0.02,$124.9M,UEIC,"262,903.00",Consumer Discretionary,False,2012-11-09
9,2012-08-02,0.34,$0.36,$115.84M,-0.02,$116.7M,UEIC,"262,903.00",Consumer Discretionary,False,2012-08-03
10,2012-05-03,0.19,$0.21,$108.39M,-0.02,$103.7M,UEIC,"262,903.00",Consumer Discretionary,False,2012-05-04
11,2012-02-23,0.4,$0.34,$116.19M,0.06,$117.6M,UEIC,"262,903.00",Consumer Discretionary,False,2012-02-24
12,2011-11-03,0.47,$0.51,$123.73M,-0.04,$123.5M,UEIC,"262,903.00",Consumer Discretionary,False,2011-11-04
13,2011-08-04,0.46,$0.47,$118.65M,-0.01,$121.7M,UEIC,"262,903.00",Consumer Discretionary,False,2011-08-05
14,2011-05-05,0.17,$0.31,$107.17M,-0.14,$105.7M,UEIC,"262,903.00",Consumer Discretionary,False,2011-05-06
15,2011-02-24,0.45,$0.45,$105.62M,0.0,$102.5M,UEIC,"262,903.00",Consumer Discretionary,False,2011-02-25
7,2013-11-05,0.61,$0.52,$179.2M,0.09,$176.6M,LABL,"262,216.50",Industrials,True,2013-11-05
8,2012-05-21,0.43,$0.45,$154.33M,-0.02,$160.6M,LABL,"262,216.50",Industrials,True,2012-05-21
1,2012-08-07,0.55,$0.50,$170.65M,0.05,$165M,LABL,"262,216.50",Industrials,True,2012-08-07
2,2011-05-11,0.48,$0.36,$86.99M,0.12,$90.1M,LABL,"262,216.50",Industrials,True,2011-05-11
3,2011-02-03,0.37,$0.31,$81.3M,0.06,$83.4M,LABL,"262,216.50",Industrials,True,2011-02-03
4,2013-10-30,0.51,$0.53,$293.91M,-0.02,$293M,SAIA,"261,563.75",Industrials,True,2013-10-30
5,2013-07-26,0.54,$0.54,$293.88M,0.0,$293M,SAIA,"261,563.75",Industrials,True,2013-07-26
6,2013-04-26,0.51,$0.38,$272.49M,0.13,$274M,SAIA,"261,563.75",Industrials,True,2013-04-26
7,2012-11-01,0.56,$0.52,$276.5M,0.04,$278M,SAIA,"261,563.75",Industrials,True,2012-11-01
9,2012-07-27,0.72,$0.50,$286.35M,0.22,$287.5M,SAIA,"261,563.75",Industrials,True,2012-07-27
10,2012-04-27,0.34,$0.17,$274.65M,0.17,$269M,SAIA,"261,563.75",Industrials,True,2012-04-27
